uuid,Keywords,label
330,Protective Effect; Living Organisms; Biochemical Alterations; Blood Corpuscles,1
331,Mainland China; Commercial Centers; Residential Area; Public Facilities; Nighttime Light; Monthly Mean,0
332,Renewable Energy; Nuclear Energy; Trade Openness; U-Shaped Relationship; Ordinary Least; Least Squares,0
333,Power Grids; Cascade Hydropower; Hybrid Method; Three-Stage Hybrid; Optimization Difficulty; Hydropower Reservoirs,0
334,Analytical Techniques; Advanced Analytical; Supramolecular Systems,1
335,Adsorption Capacity; Commercial Zeolites; Zeolites Synthesized; Combustion Gases,0
336,Proposed Meps,0
337,Chinese Ofdi; Road Initiative; Energy Sector; Chinese Firms,0
338,Zero Economy; Electric Vehicles; Close-Loop Business; Business Model; Value Chains; Value Chain,0
339,Energy Consumption; Novel Grey; Domestic Product; Gross Domestic,0
340,Dark Fermentation; Waste-To-Energy Nexus; Hydrogen Production; Circular Economy; Biohydrogen Production; Sustainable Development,0
341,Southern African; Southern Rhodesia; African Rabies; Current Southern; African Dog-Owners; Postvaccinal Breaks,1
342,Climate Change,0
343,Val66Met Polymorphism; Cognitive Performance; Bdnf Gene; Cognitive Function; Findings Showed; Elderly Control,1
344,Economic Growth; U-Shaped Relationship; Gulf Cooperation; Spillover Effects; Negative Effects; Investigated Emissions,0
345,Arginine Vasopressin; Urine Osmolality; Intermediate Urine; Diabetes Insipidus; Vasopressin Receptor; Nephrogenic Diabetes,1
346,Synthetic Natural,0
347,Pulmonary Rehabilitation; Home-Based Pulmonary; Exercise Capacity; Copd Patients; Distance Covered; Control Group,1
348,Operational Flexibility; Multi-Objective Optimization; Performance Degradation; Cchp System; Hybrid Cchp; Integration Level,0
349,Techno-Economic Assessment; Annualized Life; Cycle Cost; Life Cycle; Levelized Cost; Energy Storage,0
350,Klebsiella Pneumoniae; Bacteriocin Production; Escherichia Coli; Oral Cavity; Gram Positive; Gram Negative,1
351,Data Released,0
352,Working Memory; Inattentive Behavior; Sustained Attention; Teacher Ratings; Executive Functions; Memory Capacity,1
353,Healthy Controls; Foki Variants; Septic Shock; Sepsis Patients; Present Study,1
354,Chronic Liver; Liver Diseases,1
355,Hydrogen Supply; Green Hydrogen; Hydrogen Refueling; Coal-H-2 Delivery; Solar Energy; Integrated Hydrogen,0
356,Solar Power; Power Cycles; Novel Hybrid; S-Co2 Cycles; Compressor Inlet; Cycle Efficiency,0
357,A; B,0
358,Primary Care; Prep Uptake; Positive Syphilis; Syphilis Test; Infectious Syphilis; Syphilis Treatment,1
359,Energy Consumption; Renewable Energy; Financial Development; European Union; Capital Market; Panel Data,0
360,Dunaliella Salina; Polar Lipids; High Content,0
361,Prognostic Value; 18F-Fdg Pet/Ct; Multiple Myeloma; Myeloma Patients; Pre-Treatment 18F-Fdg,1
362,Risk Factors; Renewable Energy; Sustainable Development; Major Risk; Delphi Method; Investment Risk,0
363,Natural Resource; Resource Depletion; Mean Group; Road Initiative,0
364,Pulmonary Hypertension; Donor Lungs; Pulmonary Artery; Left Atrium; Multiple Complications; Pa-La Shunt,1
365,Cell Segmentation; Segmentation Performance; Friction Images; Deep Learning; Learning Methods,1
366,Institutional Quality; Energy Consumption; Environmental Indicators; Positive Impact; Forest Area; Developing Countries,0
367,Cystic Paradidymis; Acute Scrotum,1
368,Diabetic Retinopathy; Macular Edema; Different Types; Segment Different; Original Images; Learning Models,1
369,Environmental Degradation; Environmental Kuznets; Sustainable Environment; Kuznets Curve; Long-Run Equilibrium; Political Globalization,0
370,Human Development; Development Index; Energy Consumption; Sustainable Development; Results Show,0
371,Value Added; National Bioeconomies,0
372,Transport Emissions; Economic Growth; Road Infrastructure; Sector Energy; Road Sector,0
373,Steel Production; Blast Furnace; Primary Steel,0
374,A; B,1
375,A; B,1
376,Geographic Information; Building Energy; Energy Performance; Building Stock; Energy Modeling; Multiple Scales,0
377,Mark Properties; Cutting Mark; Bevel Height; Knife Type; Cutting Marks; Serrated Knives,1
378,Nontuberculous Mycobacterial; Pulmonary Infection; Common Diagnostic; Infant Population; Mycobacterial Pulmonary,1
379,Pollution Exposure; Prenatal Exposure; Birth Weight; Neonatal Health,1
380,Breast Cancer; Canine Mammary,1
381,Airway Management; Pediatric Respiratory; Endotracheal Intubation; Respiratory Distress; Management Interventions; Bag-Valve-Mask Ventilation,1
382,Rocker Bottom; Bottom Feet; Bilateral Rocker; Isolated Bilateral; Prenatal Sonographic,1
383,Cycle Assessment; Electrochemical Ammonia; Ammonia Production; Life Cycle; Ammonia Synthesis; Green Ammonia,0
384,Reclaimed Asphalt; Asphalt Pavements; Asphalt Concrete; Sustainable Asphalt; Tensile Strength; Experimental Tests,0
385,Chemical Fertilizer; Promotion Policy; Rural Households; Human Capital; Reduced Chemical,0
386,Pedra Branca; Branca Forest; Natural Park; Atlantic Forest; State Park; Branca State,1
387,Platelet Factor; Coagulation Factor; Covid-19 Vaccines; Immune Response,1
388,Precious Metals; Aqua Regia; Earth Elements; Rare Earth; Nitric Acid; Leaching Agents,0
389,Empirical Findings; Developing Countries; Export Product; Product Diversification; Environmental Degradation; Ordinary Least,0
390,Pathogenic Autoantibodies; Cell Clones,1
391,Feline Xrcc4,1
392,Cell Aging; Stem Cells; Stem Cell; Molecular Mechanisms; Aging-Related Diseases,1
393,Carbon Emissions; Residential Carbon; Population Size; Economic Growth; Saarc Countries; Results Show,0
394,Driving Factors; Spatial Regression; Regression Models; Ecosystem Services; Anthropogenic Forcings; Maximum Model,0
395,Strains Exhibited; Fermented Soybean; Soybean Foods; Staphylococcus Xylosus; Technological Properties; Pseudoxylosus Strains,1
396,Heavy Metal; Wastewater Treatment; Magnetic Biogas; Biogas Residue; Polluted Water; Adsorption Capacity,0
397,Among Students; Lower Level; Anxiety Levels; Lower Income; Higher Level,0
398,Anxiety Sensitivity; Depressive Symptoms; Chronic Pain; Mental Health; Symptoms Among; Current Study,1
399,Proposed Model; Networked Microgrids; Multi-Carrier Networked; Combined Cooling,0
400,Rare Variants; Variants Associated; Challenges Associated; Harboring Rare; Independent Studies; Genes Harboring,1
401,Particulate Matter; 'Anthropogenic Emissions; Fine Particulate; Indian Cities,0
402,Realgar Deposits; Sulfate-Reducing Bacteria; Biogenesis Contribution; Arsenic-Contaminated Soils,1
403,Electricity Generation; Crude Ethylene,1
404,Urmia Lake; Lake Basin; System Dynamics; Dynamics Model; Lake Restoration; Water Demand,0
405,Cancer Patients; Patients Undergoing; Undergoing Brachytherapy; Prostate Cancer,1
406,Travel Multimodality; Older Birth; Birth Cohorts,0
407,Salting-Out Homogeneous; Liquid-Liquid Microextraction; Azole Drugs; Human Urine; Homogeneous Liquid-Liquid,1
408,Hep-2 Cells; Oxidative Stress; Copper Oxide; Oxide Nanoparticles; Human Airway; Airway Epithelial,1
409,Smart Agriculture; Digital Diagnosis; Diagnosis Tool; Digital Technologies; Digital Innovation,0
410,Power Plant; Incineration Power; Power System; Percentage Points; Power Cycle; Coal-Fired Power,0
411,Core Area; Mode Choice; Family Economic; Travel Mode; Healthcare Activity; Utilize Cars,0
412,Airway Management; Trauma Airway; Advanced Airway,1
413,Knowledge Management; Public Sector; Digital Transformation; Digital Government,0
414,Economic Growth; Renewable Energy; Energy Consumption; Causal Relationships; Vecm Causality; Australia Indicate,0
415,Inflammatory Signaling; Immune System; Escape Immune; Cancer Cells; Genomically Instable; Genomic Instability,1
416,Energy Intensity; Industrial Structure,0
417,Hand Surgery; Trials Network; Surgery Units; Reconstructive Surgery; Surgery Trials,1
418,Epidemiological Studies; Neurodegenerative Disorders; Disorders Like; Hydrocarbon Exposure,1
419,Unsymmetrical Dimethylhydrazine; Lymphatic Vessels; Isolated Heart,1
420,Trade Globalization; Globalization Index; Energy Consumption; Advanced Panel; Asean-6 Countries,0
421,Electron Delocalization; Neurodegenerative Disorders; Methyl Groups; Phosphate Groups; Stiff Salts; Positive Charge,1
422,Immune Microenvironment; Risk Signature; Risk Score; Pancreatic Adenocarcinoma,1
423,Ecosystem Services; Classification Management,0
424,Airway Management; Continuing Education; Extend Beyond; Patient Outcomes,1
425,Financial Development; Examined Results; Two-Step Difference; Energy Consumption; Economic Growth; Positively Impacts,0
426,Residential Energy; Economic Growth; Renewable Energy; Energy Consumption; Financial Development; Environmental Kuznets,0
427,Sustainable Urbanization; Urban Development; Knowledge Infrastructure; Urban Ecosystems; Research Institutions; Five Topics,0
428,Specialty Courts; Systematic Review; Judicial System; Courts Serving; Confirmed Histories; Serving Adolescents,1
429,Energy Storage; Energy Management; System Design; Cycling Aging; Low-Energy Building; Battery Cycling,0
430,Cancer Patients; Genetic Polymorphisms; Predictive Biomarkers; Risk Factors; Risk Predictive; Overall Survival,1
431,Energy Production; European Union; Renewable Energy; Energy Sources,0
432,Covid-19 Vaccine; Sleep Quality; Secondary Hypersomnia; Index Score; Hypersomnia Secondary; Sleep Latency,1
433,Tercentenary Pageant,1
434,Trade Openness; Economic Growth; Technological Innovation; Carbon Emissions,0
435,Carbon Productivity; Industrialization Development; Moderating Effect; Foreign Direct; Direct Investment; Structural Effect,0
436,Renewable Energy; Avoided Costs; Rainwater Collection,0
437,Discussing Obesity; Pediatric Patients,1
438,Ornamental Fish; Fish Trade; Piscine Mycobacteriosis,1
439,Battery Remanufacturing; Lithium-Ion Batteries; Electric Vehicles,0
440,Indirect Effects,0
441,Broad Ligament; Laser Irradiation,1
442,Transportation Sector; Spatial Autocorrelation,0
443,Growth Charts; Mexican Population; Growth Curves,1
444,Wind Farms; Offshore Wind; Cost Model; Life Cycle; Cycle Cost; Wind Power,0
445,Mining Health,0
446,Kalina Cycle; Cycle System; Output Power; Basic Kalina; Fuel Cell; Proposed System,0
447,Sars-Cov-2 3Clpro; Drug Design,1
448,Engenho Pequeno; Janeiro State; Participatory Management; Social Actors; Environmental Education,1
449,Adenovirus Type; Pine Needle; Laser Confocal; Confocal Microscopy,1
450,Influence Factors; Critical Influence; Punjab Province,0
451,Emulsion Stability; Biomolecular Condensates,1
452,Environmental Policy; Policy Stringency; Environmental Innovation; Energy Efficiency,0
453,Blood Pressure; Spontaneously Hypertensive; Hypertensive Rats; Pilot Study; Heart Weight; Antihypertensive Treatment,1
454,East China,0
455,Acute Hemorrhage; Calves Following,1
456,Covid-19 Pandemic; Reproductive Health; Narrative Review; Private Stakeholders,1
457,Income Inequality; Renewable Energy; Abatement Effect; Energy Technological; Technological Innovation; Carbon Dioxide,0
458,Hybrid Renewable; Techno-Economic Optimization; Case Study; Fuel Cell,0
459,Flash Flood; Clustering Algorithm; Flood Risk; Flash Floods; Risk Assessment; Hierarchy Process,0
460,Energy Consumption; Emissions-Income Nexus; Carbon Dioxide; Marginal Effects; Dioxide Emissions; Carbon Emissions-Income,0
461,_-Hydroxybutyric Acid,1
462,Human Activities; Remote Region; Surface Water; Tibetan Plateau; Natural Environment,0
463,Food Waste,0
464,Financial Development; Energy Consumption; Kuznets Curve; Government Expenditures; Economic Growth; Environmental Kuznets,0
465,Epistemic Normativity; Camping Trip; Instrumental Normativity; False Beliefs,1
466,Pv-E System; Hydrogen Production; Photoelectrochemical Cells,0
467,Social Distancing; Covid-19 Outbreak; Digital Twin,1
468,Loose Paving; Construction Technologies; Demolition Wastes; Subgrade Materials; Strong Vibration; Paving Thicknesses,0
469,Present Study,1
470,Gal3St1 Gene; Growth Traits; Copy Number; Number Variation; Different Tissues; Chinese Cattle,1
471,Food Resources; Final Demands; Supply Chain; Water-Energy-Food Nexus; Nexus Approach; Among Water,0
472,Sensory Perception; Gene Diagnosis; Candidates Combining; Relevant Genes; Cshl Relevant; Combining Gene,1
473,Balearic Islands,1
474,Bioeconomy Sectors; Socio-Economic Indicator,0
475,Energy Systems; Fuzzy Vikor; Topsis Approaches; Alternative Energy; Energy System,0
476,Carbon Emission; Carbon Inequality; Road Area; Regional Development; Emission Reduction; Carbon Emissions,0
477,Supplier Selection; Circular Supplier; Sustainable Circular; Proposed Approach; Vikor Technique; Interval Vikor,0
478,Financial Constraints; Sustainable Development,1
479,Vulnerability Index; Climate Change; Composite Climate; Notre Dame; Change Vulnerability; Across Sectors,0
480,Development Among; Coordinated Development; Among Economy; Coordination Development,0
481,Environmental Sensing; Proposed Solution; Zone Uses; Energy Saving; Energy Consumption; Occupancy Detection,1
482,A; B,1
483,Forest Ecological; Ecological Security; Determining Indicators; Fesi Values; Yangtze River; Problem Areas,0
484,Walking Biomechanics; Knee Symptoms; Anterior Cruciate; Cruciate Ligament; Ligament Reconstruction; Clinically Significant,1
485,Construction Industry; Driving Factors; Jiangsu Province; Carbon Emissions; Total Carbon,0
486,Renewable Energy; Solid Waste; Energy Source; Municipal Solid,0
487,Southern China,1
488,Water Yield; Invest Model; Data Scarce; Northwest China; Bosten Lake; Lake Basin,0
489,Serine Protease; Food Grade; Grade Microorganism; Microorganism Neurospora; Neurospora Crassa; Blood Clots,1
490,Clinical Management; Multiple Myeloma; Rrmm Patients; Clinical Trials,1
491,Energy Price; Energy Market; Spatial Correlations; Spillover Effects; Alternative Spatial; Results Show,0
492,Carbon Emission; Driving Forces; Results Show; National Peak; Pillar Sectors; Emission Changes,0
493,Flow Rate; Average Daily; Medium Temperature; Energy Efficiency; Daily Energy,0
494,Writing Difficulties; Language Difficulties; Written Composition; Composition Difficulties; Interactive Dynamic; Dynamic Literacy,1
495,Cardiovascular Disease; Scientific Statement; Cardiovascular Events; Cardiovascular Risk; Risk Factors; American Heart,1
496,Distributed Wind; Wind Power; Price Policy; Analytic Hierarchy; Hierarchy Process; Electricity Price,0
497,Pipe Diameter; Outer Pipe; Flow Rate; Dbhe Design; Heat Exchangers; Borehole Depth,0
498,Large Scale; Impervious Surface; Synthetic Aperture; Aperture Radar; Annual Dynamics; Anthropogenic Impervious,0
499,Pm2.5 Concentration; Beijing-Tianjin-Hebei Region; Social Factors,0
500,A; B,1
501,Weight Loss; Ascorbic Acid; Scavenging Activities; Fruit Harvested; Peach Fruit,1
502,Urban Forms; Urban Form; Population Size,0
503,Cultivated Land; Northeastern China; Central China; Minimum Distance; Strong Efficient; Efficient Frontier,0
504,Cardiovascular Diseases; Trna Gene; Different Families,1
505,Forest Vegetation; Carbon Storage; Carbon Density; Increased Faster; Mature Forests; Carbon Sink,0
506,Calcium Oxide; Novel Composite; Silver Nanoparticles; Nanoparticles Loaded; Loaded Calcium; Dyeing Process,0
507,Linear Regression; Generalized Linear; Structural Brain; Brain Connectivity,1
508,Concentration Methods; Primary Concentration; Initial Volume; Wastewater Samples; Virus Concentration; Membrane Filtration,0
509,Risk Factors; Sleep Behavior; Behavior Disorder,1
510,Water Production; Wastewater Treatment; Closed-Loop Scheme; Anaerobic Membrane; Membrane Bioreactor; Combining Forward,0
511,Economic Growth; Agricultural Sector,0
512,Sustainability Assessment; Cycle Time,0
513,A; B,0
514,Pilot Etss; Industrial Sub-Sectors; Negative Impact; Emissions Trading; Provincial Industrial; Carbon Emission,0
515,Jiangsu Province; Land-Use Transition; Land-Use Change; Northern Jiangsu; Ecological Compensation,0
516,Vascular Brain; Varying States; Distinct Inflammatory; Cerebrovascular Injury; Inflammatory Cascades; Cerebrovascular Disease,1
