uuid,Keywords,label
58,effects; performance; low; cue; cda; times; contained; clutter; array; delay; difficulty; increases; cues; measures; reduced; result; applied; imposed; findings; held; object targets findings; size search; measures proto objects; visual memory; contained individual objects; individual objects; proto object targets; object targets; visual search difficulty; real set size; real objects contralateral; individual objects produce; visual search; search measures visual; real objects; search performance target; estimating set size; object target; proto object target; equal estimating set,1
59,effectiveness; performed; airway; inflating; management; resource; tidal; achieve; continual; seal; technique; valve; techniques; optimize; volume; bvd; adjunct; fundamental; proficient; pressure; delivery manual; emergency medical; manual ventilations challenging; manual ventilation inflating; bvm ventilation; ventilations; manual ventilation; mask bvm ventilation; manual ventilation effectiveness; mask ventilation bvm; effectiveness manual; statement resource document; ventilation bvm ventilation; manual ventilation continual; ventilation invasive; position statement; ventilation bvm; continual assessment manual; clinicians delivery manual; effectiveness manual ventilation,1
60,space; extent; temporal; abundant; senile; prevalent; cortex; frontal; compatible; observed; sections; consecutive; alzheimer; lobes; identfied; disease; caa; dementia; purkinje; molecular; alzheimer disease cerebral; plaques abundant occipital; weak immunoreactivity cerebellar; disease cerebral; cerebellar cortices; subarachnoid; hemorrhage 80; dementia demonstrated cerebellar; cortices cerebellum; autopsy; amyloid; temporal lobes amyloid; lobes amyloid aβ; demonstrated cerebellar; amyloid aβ; amyloid aβ senile; lobes amyloid; immunoreactivity senile plaques; angiopathy caa caa; angiopathy,1
61,experiment; eccentricities; determined; rotate; indicating; basically; insufficient; stability; improve; speed; combined; mm; axial; mathematical; starts; eccentricity; direction; aiming; achieve; effectively; blood pump starts; pump tube; circumferential annular; blood pump start; flow blood; force impeller influence; blade direction fluid; force impeller; grooving design impeller; suspension force impeller; suspension hydraulic; pump rotate; fluid force; design impeller blood; axial flow; impeller hydraulic suspension; blood pump aiming; circumferential annular grooving; impeller hydraulic; annular grooving design,1
62,slow; seepage; alleviate; technical; lowers; cm; slowly; verify; dimensional; extent; operated; alleviating; wipe; application; alleviation; treatment; operational; surface; structure; improved; modification partial filter; bioclogging alleviation biofilm; infiltration system; verified hydrophobic modification; slowly hydrophobic modification; improved hydrophobic treatment; conductivity filter; partial filter media; modification bioclogging alleviation; hydraulic conductivity filter; modification bioclogging; filter media; hydrophobic modification slow; verify hydrophobic modification; bed hydrophobic modification; reduce bioclogging; bioclogging infiltration; modification biofilm growth; hydrophobic modification; bioclogging filter,1
63,proposed; comparison; temperature; pressure; dimensional; power; aspect; based; cm; range; density; values; analyses; aspects; performance; economic; sensitivity; procedure; manufacture; fuel; objective functions; fuel cells; consideration optimization; station optimization; operation condition proton; cells based employed; propulsion portable applications; manufacture performance proton; optimization aspect; cell application; condition proton exchange; fuel cell; exchange membrane; objective optimization approach; optimization aspect performance; power station optimization; performance optimization; multi objective optimization; functions consideration optimization; objective optimization,0
64,red; carrying; blood; lead; cells; documented; modest; production; cms; sickness; life; o2; capacity; increased; mountain; beneficial; increase; highland; varies; traits; altitude; mechanisms; syndromes chronic mountain; physiological; environments; highland environments; altitude populations; varies altitude; life highland environments; traits varies altitude; varies altitude populations; adaptive; physiological traits varies; erythrocytosis excessive lead; erythrocytosis increased production; physiological traits; erythrocytosis increased; excessive lead maladaptive; lead maladaptive; erythrocytosis,1
65,attacks; peak; increase; hours; contract; sources; security; generation; system; vulnerability; solution; minimize; reduction; vulnerabilities; peer; secure; optimized; simulation; ensure; local; optimize energy consumption; solution energy consumption; generation renewable; energy market lem; trade energy; energy consumption electricity; trading energy; local energy; based sustainable; energy market; sustainable; demurrage mechanism economic; energy management demurrage; peer local energy; local energy generation; energy trading smart; popular paper blockchain; paper blockchain; renewable energy; energy generation renewable,0
66,economic; model; inverted; approach; independent; direct; findings; countries; auto; renewable; 1996q1; remains; investment; developing; analysis; lag; ekc; homogeneous; growth; increases; institutional quality economic; co2 emissions pakistan; independent role gdp; quality co2; increases co2; emissions homogeneous developing; reduces co2; energy co2 emissions; emissions auto regressive; co2 emissions auto; reducing co2; evident reducing co2; interaction institutional; modifying role; institutional quality; co2 emission; institutional quality evident; co2 emissions; determine interaction institutional; bangladesh modifying role,0
67,mechanism; tissues; bioengineered; genetically; oncogenesis; nano; receptors; membranes; therapy; administering; membrane; encapsulating; mesenchymal; tumor; clinical; ectosomes; genome; genetic; proteins; mutagenesis; maximizing therapeutic concerns; cells joints functionality; nanoencapsulations retain targeting; nanoencapsulation; chemotherapeutic; stem cell; nanoencapsulations mutagenesis genetically; secreted chemokines joints; arthritis mesenchymal stem; mimicking nanoencapsulations discussed; stem cell mimicking; mimicking nanoencapsulations retain; msc mimicking nanoencapsulations; damaged cells joints; nanoencapsulations membrane; nanoencapsulations mutagenesis; nanoencapsulations membrane fraction; chemotherapeutic agents nucleic; therapeutic vectors targeting; genes maximizing therapeutic,1
